,BILLED_DATE,ID,SERVICE_type,Unique ID check,NET_AMOUNT,INVOICESTATUS,COLLECTED,APPROVEDDATE,Service Name
967,03-07-2020 16:41,440,Test Service - 31,,800,Settled,03-07-2020 16:41,03-07-2020 16:41,Location 1
968,03-07-2020 17:42,441,Test Service - 31,,0,Settled,03-07-2020 17:42,03-07-2020 17:42,Location 5
969,03-07-2020 17:43,442,Test Service - 31,,800,Settled,03-07-2020 17:43,03-07-2020 17:43,Location 1
970,03-07-2020 17:44,443,Test Service - 31,,-800,Cancelled,03-07-2020 17:44,03-07-2020 17:44,Location 1
971,03-07-2020 17:56,444,Test Service - 31,,800,Settled,03-07-2020 17:56,03-07-2020 17:56,Location 1
972,03-07-2020 18:25,445,Test Service - 31,,0,Settled,03-07-2020 18:25,03-07-2020 18:25,Location 4
973,03-07-2020 19:25,446,Test Service - 31,,800,Settled,03-07-2020 19:25,03-07-2020 19:25,Location 1
974,03-07-2020 19:25,447,Test Service - 31,,800,Settled,03-07-2020 19:25,03-07-2020 19:25,Location 5
975,03-07-2020 19:36,448,Test Service - 38,,1000,Settled,03-07-2020 19:36,03-07-2020 19:36,Location 3
976,03-07-2020 19:38,449,Test Service - 31,,0,Settled,03-07-2020 19:38,03-07-2020 19:38,Location 4
977,04-07-2020 10:56,450,Test Service - 31,,0,Settled,04-07-2020 10:56,04-07-2020 10:56,Location 4
978,04-07-2020 11:16,451,Test Service - 31,,800,Settled,04-07-2020 11:16,04-07-2020 11:16,Location 1
979,04-07-2020 11:32,452,Test Service - 31,,800,Settled,04-07-2020 11:32,04-07-2020 11:32,Location 1
980,04-07-2020 12:01,453,Test Service - 33,,1000,Settled,04-07-2020 12:01,04-07-2020 12:01,Location 2
981,04-07-2020 12:12,454,Test Service - 31,,720,Settled,04-07-2020 12:12,04-07-2020 12:12,Location 1
982,04-07-2020 12:14,455,Test Service - 31,,800,Settled,04-07-2020 12:14,04-07-2020 12:14,Location 1
983,04-07-2020 12:38,456,Test Service - 31,,720,Settled,04-07-2020 12:38,04-07-2020 12:38,Location 4
984,04-07-2020 12:40,457,Test Service - 31,,0,Settled,04-07-2020 12:40,04-07-2020 12:40,Location 1
985,04-07-2020 12:45,458,Test Service - 31,,800,Settled,04-07-2020 12:45,04-07-2020 12:45,Location 1
986,04-07-2020 12:47,459,Test Service - 31,,800,Settled,04-07-2020 12:47,04-07-2020 12:47,Location 1
987,04-07-2020 12:51,460,Test Service - 31,,800,Settled,04-07-2020 12:51,04-07-2020 12:51,Location 1
988,04-07-2020 12:58,461,Test Service - 31,,800,Settled,04-07-2020 12:58,04-07-2020 12:58,Location 1
989,04-07-2020 13:27,462,Test Service - 38,,1000,Settled,04-07-2020 13:27,04-07-2020 13:27,Location 3
990,04-07-2020 14:20,463,Test Service - 31,,800,Settled,04-07-2020 14:20,04-07-2020 14:20,Location 1
991,04-07-2020 14:37,464,Test Service - 38,,1000,Settled,04-07-2020 14:37,04-07-2020 14:37,Location 3
992,04-07-2020 14:39,465,Test Service - 31,,0,Settled,04-07-2020 14:39,04-07-2020 14:39,Location 5
993,04-07-2020 14:48,466,Test Service - 38,,1000,Settled,04-07-2020 14:48,04-07-2020 14:48,Location 3
994,04-07-2020 15:08,4554,Test Service - 32,,720,Settled,04-07-2020 15:08,04-07-2020 15:08,Location 13
995,04-07-2020 15:09,4555,Test Service - 33,,1000,Pending,04-07-2020 15:09,04-07-2020 15:09,Location 15
996,04-07-2020 15:16,4556,Test Service - 31,,800,Settled,04-07-2020 15:16,04-07-2020 15:16,Location 5
997,04-07-2020 16:23,4557,Test Service - 31,,800,Settled,04-07-2020 16:23,04-07-2020 16:23,Location 8
998,04-07-2020 16:29,4558,Test Service - 31,,800,Settled,04-07-2020 16:29,04-07-2020 16:29,Location 8
999,04-07-2020 16:34,4559,Test Service - 31,,640,Settled,04-07-2020 16:34,04-07-2020 16:34,Location 8
1000,04-07-2020 16:42,4560,Test Service - 38,,1000,Settled,04-07-2020 16:42,04-07-2020 16:42,Location 3
1001,04-07-2020 16:47,4561,Test Service - 31,,800,Settled,04-07-2020 16:47,04-07-2020 16:47,Location 8
1002,04-07-2020 17:09,4562,Test Service - 31,,0,Settled,04-07-2020 17:09,04-07-2020 17:09,Location 8
1003,04-07-2020 17:28,4563,Test Service - 33,,1000,Settled,04-07-2020 17:28,04-07-2020 17:28,Location 12
1004,04-07-2020 17:31,4564,Test Service - 31,,680,Settled,04-07-2020 17:31,04-07-2020 17:31,Location 5
1005,04-07-2020 17:35,2354,Test Service - 31,,800,Settled,04-07-2020 17:35,04-07-2020 17:35,Location 8
1006,04-07-2020 17:44,2355,Test Service - 33,,1200,Settled,04-07-2020 17:44,04-07-2020 17:44,Location 11
1007,04-07-2020 17:49,2356,Test Service - 31,,-680,Cancelled,04-07-2020 17:49,04-07-2020 17:49,Location 5
1008,04-07-2020 18:30,4,Test Service - 31,,0,Settled,04-07-2020 18:30,04-07-2020 18:30,Location 8
1009,04-07-2020 19:18,5,Test Service - 31,,0,Settled,04-07-2020 19:18,04-07-2020 19:18,Location 5
1010,04-07-2020 19:41,6,Test Service - 31,,800,Settled,04-07-2020 19:41,04-07-2020 19:41,Location 8
1011,05-07-2020 11:12,7,Test Service - 31,,0,Settled,05-07-2020 11:12,05-07-2020 11:12,Location 8
1012,05-07-2020 11:45,8,Test Service - 33,,1000,Settled,05-07-2020 11:45,05-07-2020 11:45,Location 15
1013,05-07-2020 12:04,9,Test Service - 31,,0,Settled,05-07-2020 12:04,05-07-2020 12:04,Location 9
1014,05-07-2020 12:19,10,Test Service - 31,,0,Settled,05-07-2020 12:19,05-07-2020 12:19,Location 9
1015,05-07-2020 12:54,11,Test Service - 31,,0,Settled,05-07-2020 12:54,05-07-2020 12:54,Location 9
1016,05-07-2020 14:28,12,Test Service - 31,,720,Settled,05-07-2020 14:28,05-07-2020 14:28,Location 10
1017,05-07-2020 14:32,654,Test Service - 31,,0,Settled,05-07-2020 14:32,05-07-2020 14:32,Location 9
1018,05-07-2020 15:05,987,Test Service - 31,,0,Settled,05-07-2020 15:05,05-07-2020 15:05,Location 9
1019,05-07-2020 15:05,988,Test Service - 34,,0,Settled,05-07-2020 15:05,05-07-2020 15:05,Location 6
1020,05-07-2020 15:45,989,Test Service - 38,,1000,Settled,05-07-2020 15:45,05-07-2020 15:45,Location 3
1021,05-07-2020 15:46,990,Test Service - 31,,800,Settled,05-07-2020 15:46,05-07-2020 15:46,Location 9
1022,05-07-2020 15:48,991,Test Service - 31,,800,Settled,05-07-2020 15:48,05-07-2020 15:48,Location 9
1023,05-07-2020 16:03,992,Test Service - 32,,800,Settled,05-07-2020 16:03,05-07-2020 16:03,Location 13
1024,05-07-2020 16:49,4,Test Service - 31,,680,Settled,05-07-2020 16:49,05-07-2020 16:49,Location 9
1025,05-07-2020 16:54,786,Test Service - 31,,0,Settled,05-07-2020 16:54,05-07-2020 16:54,Location 9
1026,05-07-2020 17:12,787,Test Service - 31,,800,Settled,05-07-2020 17:12,05-07-2020 17:12,Location 5
1027,05-07-2020 17:13,788,Test Service - 31,,0,Settled,05-07-2020 17:13,05-07-2020 17:13,Location 9
1028,05-07-2020 17:30,789,Test Service - 31,,800,Settled,05-07-2020 17:30,05-07-2020 17:30,Location 8
1029,05-07-2020 17:33,790,Test Service - 31,,720,Settled,05-07-2020 17:33,05-07-2020 17:33,Location 5
1030,05-07-2020 17:36,791,Test Service - 31,,0,Settled,05-07-2020 17:36,05-07-2020 17:36,Location 10
1031,05-07-2020 17:39,792,Test Service - 31,,800,Settled,05-07-2020 17:39,05-07-2020 17:39,Location 8
1032,05-07-2020 17:49,793,Test Service - 31,,800,Settled,05-07-2020 17:49,05-07-2020 17:49,Location 8
1033,05-07-2020 17:56,794,Test Service - 31,,0,Settled,05-07-2020 17:56,05-07-2020 17:56,Location 10
1034,05-07-2020 17:59,795,Test Service - 31,,720,Settled,05-07-2020 17:59,05-07-2020 17:59,Location 8
1035,05-07-2020 18:00,796,Test Service - 31,,0,Settled,05-07-2020 18:00,05-07-2020 18:00,Location 10
1036,05-07-2020 18:03,797,Test Service - 31,,680,Settled,05-07-2020 18:03,05-07-2020 18:03,Location 8
1037,05-07-2020 18:10,798,Test Service - 34,,1200,Settled,05-07-2020 18:10,05-07-2020 18:10,Location 6
1038,05-07-2020 18:12,5667,Test Service - 31,,800,Settled,05-07-2020 18:12,05-07-2020 18:12,Location 10
1039,05-07-2020 18:16,5668,Test Service - 34,,1080,Settled,05-07-2020 18:16,05-07-2020 18:16,Location 6
1040,05-07-2020 18:49,5669,Test Service - 33,,1000,Settled,05-07-2020 18:49,05-07-2020 18:49,Location 16
1041,05-07-2020 18:57,5670,Test Service - 33,,1000,Settled,05-07-2020 18:57,05-07-2020 18:57,Location 12
1042,05-07-2020 19:10,5671,Test Service - 38,,1000,Settled,05-07-2020 19:10,05-07-2020 19:10,Location 3
1043,05-07-2020 19:11,5672,Test Service - 31,,800,Settled,05-07-2020 19:11,05-07-2020 19:11,Location 10
1044,05-07-2020 19:19,5673,Test Service - 31,,0,Settled,05-07-2020 19:19,05-07-2020 19:19,Location 10
1045,05-07-2020 19:21,5674,Test Service - 38,,0,Settled,05-07-2020 19:21,05-07-2020 19:21,Location 3
1046,05-07-2020 19:30,5675,Test Service - 31,,720,Settled,05-07-2020 19:30,05-07-2020 19:30,Location 10
1047,05-07-2020 19:43,5676,Test Service - 31,,720,Settled,05-07-2020 19:43,05-07-2020 19:43,Location 10
1048,06-07-2020 11:33,5677,Test Service - 33,,1000,Settled,06-07-2020 11:33,06-07-2020 11:33,Location 15
1049,06-07-2020 12:16,5678,Test Service - 33,,1000,Settled,06-07-2020 12:16,06-07-2020 12:16,Location 15
1050,06-07-2020 12:17,5679,Test Service - 31,,-800,Cancelled,06-07-2020 12:17,06-07-2020 12:17,Location 1
1051,06-07-2020 12:52,324,Test Service - 31,,800,Settled,06-07-2020 12:52,06-07-2020 12:52,Location 1
1052,06-07-2020 12:59,325,Test Service - 31,,800,Settled,06-07-2020 12:59,06-07-2020 12:59,Location 10
1053,06-07-2020 13:12,326,Test Service - 31,,800,Settled,06-07-2020 13:12,06-07-2020 13:12,Location 8
1054,06-07-2020 13:20,327,Test Service - 31,,0,Settled,06-07-2020 13:20,06-07-2020 13:20,Location 10
1055,06-07-2020 13:59,328,Test Service - 34,,-1080,Cancelled,06-07-2020 13:59,06-07-2020 13:59,Location 6
1056,06-07-2020 14:08,329,Test Service - 34,,-1200,Cancelled,06-07-2020 14:08,06-07-2020 14:08,Location 6
1057,06-07-2020 14:22,330,Test Service - 31,,720,Settled,06-07-2020 14:22,06-07-2020 14:22,Location 10
1058,06-07-2020 14:26,331,Test Service - 31,,720,Settled,06-07-2020 14:26,06-07-2020 14:26,Location 10
1059,06-07-2020 14:47,332,Test Service - 31,,800,Settled,06-07-2020 14:47,06-07-2020 14:47,Location 8
1060,06-07-2020 14:49,333,Test Service - 31,,800,Settled,06-07-2020 14:49,06-07-2020 14:49,Location 9
1061,06-07-2020 15:10,334,Test Service - 31,,0,Settled,06-07-2020 15:10,06-07-2020 15:10,Location 8
1062,06-07-2020 15:26,335,Test Service - 31,,800,Settled,06-07-2020 15:26,06-07-2020 15:26,Location 8
1063,06-07-2020 15:31,336,Test Service - 31,,0,Settled,06-07-2020 15:31,06-07-2020 15:31,Location 8
1064,06-07-2020 15:40,337,Test Service - 31,,0,Settled,06-07-2020 15:40,06-07-2020 15:40,Location 9
1065,06-07-2020 15:44,338,Test Service - 31,,800,Settled,06-07-2020 15:44,06-07-2020 15:44,Location 9
1066,06-07-2020 15:49,339,Test Service - 37,,-1350,Cancelled,06-07-2020 15:49,06-07-2020 15:49,Location 7
1067,06-07-2020 16:11,340,Test Service - 37,,1350,Settled,06-07-2020 16:11,06-07-2020 16:11,Location 7
1068,06-07-2020 17:08,341,Test Service - 31,,0,Settled,06-07-2020 17:08,06-07-2020 17:08,Location 9
1069,06-07-2020 17:12,342,Test Service - 31,,800,Settled,06-07-2020 17:12,06-07-2020 17:12,Location 9
1070,06-07-2020 17:25,343,Test Service - 31,,800,Settled,06-07-2020 17:25,06-07-2020 17:25,Location 9
1071,06-07-2020 17:33,344,Test Service - 31,,0,Settled,06-07-2020 17:33,06-07-2020 17:33,Location 9
1072,06-07-2020 17:39,345,Test Service - 33,,1000,Settled,06-07-2020 17:39,06-07-2020 17:39,Location 15
1073,06-07-2020 18:14,346,Test Service - 31,,0,Settled,06-07-2020 18:14,06-07-2020 18:14,Location 9
1074,06-07-2020 18:49,347,Test Service - 34,,0,Settled,06-07-2020 18:49,06-07-2020 18:49,Location 6
1075,06-07-2020 19:27,543,Test Service - 34,,1200,Settled,06-07-2020 19:27,06-07-2020 19:27,Location 6
1076,06-07-2020 19:31,544,Test Service - 31,,0,Settled,06-07-2020 19:31,06-07-2020 19:31,Location 8
1077,06-07-2020 19:44,545,Test Service - 31,,800,Settled,06-07-2020 19:44,06-07-2020 19:44,Location 8
1078,07-07-2020 10:32,546,Test Service - 31,,720,Settled,07-07-2020 10:32,07-07-2020 10:32,Location 9
1079,07-07-2020 10:42,547,Test Service - 31,,800,Settled,07-07-2020 10:42,07-07-2020 10:42,Location 8
1080,07-07-2020 11:12,548,Test Service - 31,,720,Settled,07-07-2020 11:12,07-07-2020 11:12,Location 10
1081,07-07-2020 12:06,549,Test Service - 31,,0,Settled,07-07-2020 12:06,07-07-2020 12:06,Location 10
1082,07-07-2020 12:37,550,Test Service - 38,,0,Settled,07-07-2020 12:37,07-07-2020 12:37,Location 3
1083,07-07-2020 12:43,551,Test Service - 34,,0,Settled,07-07-2020 12:43,07-07-2020 12:43,Location 6
1084,07-07-2020 13:31,552,Test Service - 38,,1000,Settled,07-07-2020 13:31,07-07-2020 13:31,Location 3
1085,07-07-2020 14:13,553,Test Service - 31,,680,Settled,07-07-2020 14:13,07-07-2020 14:13,Location 9
1086,07-07-2020 15:08,554,Test Service - 31,,800,Settled,07-07-2020 15:08,07-07-2020 15:08,Location 10
1087,07-07-2020 15:23,555,Test Service - 34,,1200,Settled,07-07-2020 15:23,07-07-2020 15:23,Location 6
1088,07-07-2020 15:25,556,Test Service - 34,,1080,Settled,07-07-2020 15:25,07-07-2020 15:25,Location 6
1089,07-07-2020 15:35,557,Test Service - 34,,1080,Settled,07-07-2020 15:35,07-07-2020 15:35,Location 6
1090,07-07-2020 16:52,558,Test Service - 31,,800,Settled,07-07-2020 16:52,07-07-2020 16:52,Location 10
1091,07-07-2020 18:02,559,Test Service - 38,,1000,Settled,07-07-2020 18:02,07-07-2020 18:02,Location 3
1092,07-07-2020 18:19,560,Test Service - 34,,1200,Settled,07-07-2020 18:19,07-07-2020 18:19,Location 6
1093,07-07-2020 18:26,561,Test Service - 34,,1080,Settled,07-07-2020 18:26,07-07-2020 18:26,Location 6
1094,07-07-2020 18:34,562,Test Service - 31,,800,Pending,07-07-2020 18:34,07-07-2020 18:34,Location 10
1095,07-07-2020 18:39,563,Test Service - 31,,800,Settled,07-07-2020 18:39,07-07-2020 18:39,Location 10
1096,07-07-2020 18:50,564,Test Service - 34,,1200,Settled,07-07-2020 18:50,07-07-2020 18:50,Location 6
1097,07-07-2020 18:58,565,Test Service - 31,,800,Settled,07-07-2020 18:58,07-07-2020 18:58,Location 4
1098,07-07-2020 19:00,566,Test Service - 34,,1200,Settled,07-07-2020 19:00,07-07-2020 19:00,Location 6
1099,07-07-2020 19:02,654,Test Service - 34,,0,Settled,07-07-2020 19:02,07-07-2020 19:02,Location 6
1100,07-07-2020 19:04,655,Test Service - 31,,-800,Cancelled,07-07-2020 19:04,07-07-2020 19:04,Location 8
1101,07-07-2020 19:17,656,Test Service - 31,,720,Settled,07-07-2020 19:17,07-07-2020 19:17,Location 4
1102,08-07-2020 10:18,657,Test Service - 31,,720,Settled,08-07-2020 10:18,08-07-2020 10:18,Location 10
1103,08-07-2020 10:24,658,Test Service - 34,,0,Settled,08-07-2020 10:24,08-07-2020 10:24,Location 6
1104,08-07-2020 10:32,659,Test Service - 31,,800,Settled,08-07-2020 10:32,08-07-2020 10:32,Location 4
1105,08-07-2020 10:45,660,Test Service - 37,,1350,Settled,08-07-2020 10:45,08-07-2020 10:45,Location 7
1106,08-07-2020 11:12,661,Test Service - 31,,0,Settled,08-07-2020 11:12,08-07-2020 11:12,Location 4
1107,08-07-2020 11:32,662,Test Service - 31,,800,Settled,08-07-2020 11:32,08-07-2020 11:32,Location 10
1108,08-07-2020 12:43,663,Test Service - 34,,-1200,Cancelled,08-07-2020 12:43,08-07-2020 12:43,Location 6
1109,08-07-2020 13:12,664,Test Service - 34,,1200,Settled,08-07-2020 13:12,08-07-2020 13:12,Location 6
1110,08-07-2020 13:31,665,Test Service - 34,,1200,Settled,08-07-2020 13:31,08-07-2020 13:31,Location 6
1111,08-07-2020 13:33,666,Test Service - 34,,0,Settled,08-07-2020 13:33,08-07-2020 13:33,Location 6
1112,08-07-2020 13:53,667,Test Service - 31,,720,Settled,08-07-2020 13:53,08-07-2020 13:53,Location 4
1113,08-07-2020 14:14,668,Test Service - 31,,800,Settled,08-07-2020 14:14,08-07-2020 14:14,Location 9
1114,08-07-2020 14:49,765,Test Service - 31,,-800,Cancelled,08-07-2020 14:49,08-07-2020 14:49,Location 9
1115,08-07-2020 14:58,766,Test Service - 31,,800,Settled,08-07-2020 14:58,08-07-2020 14:58,Location 8
1116,08-07-2020 15:05,767,Test Service - 31,,800,Settled,08-07-2020 15:05,08-07-2020 15:05,Location 8
1117,08-07-2020 15:19,768,Test Service - 31,,0,Settled,08-07-2020 15:19,08-07-2020 15:19,Location 9
1118,08-07-2020 15:30,769,Test Service - 31,,720,Settled,08-07-2020 15:30,08-07-2020 15:30,Location 9
1119,08-07-2020 15:46,770,Test Service - 31,,800,Settled,08-07-2020 15:46,08-07-2020 15:46,Location 9
1120,08-07-2020 15:47,771,Test Service - 34,,1080,Settled,08-07-2020 15:47,08-07-2020 15:47,Location 6
1121,08-07-2020 15:48,772,Test Service - 31,,0,Settled,08-07-2020 15:48,08-07-2020 15:48,Location 8
1122,08-07-2020 16:26,773,Test Service - 31,,0,Settled,08-07-2020 16:26,08-07-2020 16:26,Location 9
1123,08-07-2020 16:42,774,Test Service - 31,,0,Settled,08-07-2020 16:42,08-07-2020 16:42,Location 9
1124,08-07-2020 17:06,775,Test Service - 31,,0,Settled,08-07-2020 17:06,08-07-2020 17:06,Location 9
1125,08-07-2020 17:07,776,Test Service - 31,,800,Settled,08-07-2020 17:07,08-07-2020 17:07,Location 9
1126,08-07-2020 17:12,777,Test Service - 31,,720,Settled,08-07-2020 17:12,08-07-2020 17:12,Location 4
1127,08-07-2020 17:14,778,Test Service - 31,,0,Settled,08-07-2020 17:14,08-07-2020 17:14,Location 9
1128,08-07-2020 17:15,779,Test Service - 38,,1000,Settled,08-07-2020 17:15,08-07-2020 17:15,Location 3
1129,08-07-2020 17:18,780,Test Service - 31,,0,Settled,08-07-2020 17:18,08-07-2020 17:18,Location 9
1130,08-07-2020 17:19,781,Test Service - 31,,720,Settled,08-07-2020 17:19,08-07-2020 17:19,Location 4
1131,08-07-2020 17:22,876,Test Service - 31,,0,Settled,08-07-2020 17:22,08-07-2020 17:22,Location 9
1132,08-07-2020 17:35,877,Test Service - 31,,0,Settled,08-07-2020 17:35,08-07-2020 17:35,Location 10
1133,08-07-2020 17:52,878,Test Service - 31,,0,Settled,08-07-2020 17:52,08-07-2020 17:52,Location 4
1134,08-07-2020 17:58,879,Test Service - 31,,800,Settled,08-07-2020 17:58,08-07-2020 17:58,Location 8
1135,08-07-2020 18:07,880,Test Service - 31,,720,Settled,08-07-2020 18:07,08-07-2020 18:07,Location 9
1136,08-07-2020 18:39,881,Test Service - 31,,800,Settled,08-07-2020 18:39,08-07-2020 18:39,Location 10
1137,08-07-2020 18:44,882,Test Service - 34,,1200,Settled,08-07-2020 18:44,08-07-2020 18:44,Location 6
1138,08-07-2020 18:52,883,Test Service - 37,,1350,Settled,08-07-2020 18:52,08-07-2020 18:52,Location 7
1139,08-07-2020 18:54,884,Test Service - 31,,0,Settled,08-07-2020 18:54,08-07-2020 18:54,Location 10
1140,08-07-2020 18:56,885,Test Service - 38,,1000,Settled,08-07-2020 18:56,08-07-2020 18:56,Location 3
1141,08-07-2020 19:37,886,Test Service - 33,,1000,Settled,08-07-2020 19:37,08-07-2020 19:37,Location 15
1142,08-07-2020 19:41,887,Test Service - 31,,720,Settled,08-07-2020 19:41,08-07-2020 19:41,Location 10
1143,09-07-2020 10:22,888,Test Service - 33,,1000,Settled,09-07-2020 10:22,09-07-2020 10:22,Location 15
1144,09-07-2020 10:39,889,Test Service - 31,,720,Settled,09-07-2020 10:39,09-07-2020 10:39,Location 10
1145,09-07-2020 10:58,890,Test Service - 38,,1000,Settled,09-07-2020 10:58,09-07-2020 10:58,Location 3
1146,09-07-2020 11:22,891,Test Service - 31,,800,Settled,09-07-2020 11:22,09-07-2020 11:22,Location 10
1147,09-07-2020 11:37,892,Test Service - 33,,1000,Settled,09-07-2020 11:37,09-07-2020 11:37,Location 15
1148,09-07-2020 11:49,3456,Test Service - 35,,1000,Settled,09-07-2020 11:49,09-07-2020 11:49,Location 14
1149,09-07-2020 12:21,3457,Test Service - 31,,800,Settled,09-07-2020 12:21,09-07-2020 12:21,Location 10
1150,09-07-2020 12:48,3458,Test Service - 31,,800,Settled,09-07-2020 12:48,09-07-2020 12:48,Location 10
1151,09-07-2020 12:51,3459,Test Service - 31,,0,Settled,09-07-2020 12:51,09-07-2020 12:51,Location 4
1152,09-07-2020 13:19,3460,Test Service - 31,,0,Settled,09-07-2020 13:19,09-07-2020 13:19,Location 4
1153,09-07-2020 13:56,3461,Test Service - 31,,0,Settled,09-07-2020 13:56,09-07-2020 13:56,Location 10
1154,09-07-2020 13:58,3462,Test Service - 38,,-1000,Cancelled,09-07-2020 13:58,09-07-2020 13:58,Location 3
1155,09-07-2020 14:21,3463,Test Service - 31,,800,Settled,09-07-2020 14:21,09-07-2020 14:21,Location 4
1156,09-07-2020 14:25,3464,Test Service - 33,,1000,Settled,09-07-2020 14:25,09-07-2020 14:25,Location 12
1157,09-07-2020 14:31,3465,Test Service - 31,,0,Settled,09-07-2020 14:31,09-07-2020 14:31,Location 4
1158,09-07-2020 15:38,3466,Test Service - 33,,1000,Settled,09-07-2020 15:38,09-07-2020 15:38,Location 15
1159,09-07-2020 15:39,3467,Test Service - 34,,-1200,Cancelled,09-07-2020 15:39,09-07-2020 15:39,Location 6
1160,09-07-2020 16:03,3468,Test Service - 31,,800,Settled,09-07-2020 16:03,09-07-2020 16:03,Location 10
1161,09-07-2020 16:08,3469,Test Service - 34,,0,Settled,09-07-2020 16:08,09-07-2020 16:08,Location 6
1162,09-07-2020 16:44,3470,Test Service - 31,,800,Settled,09-07-2020 16:44,09-07-2020 16:44,Location 9
1163,09-07-2020 17:57,3471,Test Service - 31,,800,Settled,09-07-2020 17:57,09-07-2020 17:57,Location 10
1164,09-07-2020 18:04,3472,Test Service - 37,,1350,Settled,09-07-2020 18:04,09-07-2020 18:04,Location 7
1165,09-07-2020 18:09,3473,Test Service - 32,,800,Settled,09-07-2020 18:09,09-07-2020 18:09,Location 13
1166,09-07-2020 18:15,3474,Test Service - 31,,720,Settled,09-07-2020 18:15,09-07-2020 18:15,Location 9
1167,09-07-2020 18:16,3475,Test Service - 34,,1080,Settled,09-07-2020 18:16,09-07-2020 18:16,Location 6
1168,09-07-2020 18:39,344,Test Service - 31,,720,Settled,09-07-2020 18:39,09-07-2020 18:39,Location 9
